data_sim_0_0/fit_analysis__sim_run_sim_0_0_12300_12400.root - Event : 1 - PRA Multiplicity : 2 - Max angle PRA : 127.759 - Max Angle Fit : 52.1131 - Q value       : 4.0825 - Track points : 157
data_sim_0_0/fit_analysis__sim_run_sim_0_0_16700_16800.root - Event : 51 - PRA Multiplicity : 2 - Max angle PRA : 119.378 - Max Angle Fit : 60.494 - Q value       : 3.55594 - Track points : 178
data_sim_0_0/fit_analysis__sim_run_sim_0_0_16700_16800.root - Event : 55 - PRA Multiplicity : 2 - Max angle PRA : 117.619 - Max Angle Fit : 62.2269 - Q value       : 3.574 - Track points : 327
data_sim_0_0/fit_analysis__sim_run_sim_0_0_16700_16800.root - Event : 57 - PRA Multiplicity : 2 - Max angle PRA : 130.655 - Max Angle Fit : 49.3849 - Q value       : 3.49494 - Track points : 162
data_sim_0_0/fit_analysis__sim_run_sim_0_0_16700_16800.root - Event : 59 - PRA Multiplicity : 2 - Max angle PRA : 121.829 - Max Angle Fit : 58.11 - Q value       : 3.63658 - Track points : 154
data_sim_0_0/fit_analysis__sim_run_sim_0_0_16700_16800.root - Event : 61 - PRA Multiplicity : 2 - Max angle PRA : 131.453 - Max Angle Fit : 48.5807 - Q value       : 3.31189 - Track points : 169
data_sim_0_0/fit_analysis__sim_run_sim_0_0_16700_16800.root - Event : 63 - PRA Multiplicity : 2 - Max angle PRA : 126.703 - Max Angle Fit : 53.3288 - Q value       : 3.71996 - Track points : 173
data_sim_0_0/fit_analysis__sim_run_sim_0_0_16700_16800.root - Event : 65 - PRA Multiplicity : 3 - Max angle PRA : 119.248 - Max Angle Fit : 60.6769 - Q value       : -16.5729 - Track points : 17
data_sim_0_0/fit_analysis__sim_run_sim_0_0_16700_16800.root - Event : 67 - PRA Multiplicity : 2 - Max angle PRA : 121.357 - Max Angle Fit : 58.536 - Q value       : 4.41478 - Track points : 48
data_sim_0_0/fit_analysis__sim_run_sim_0_0_16700_16800.root - Event : 69 - PRA Multiplicity : 2 - Max angle PRA : 127.054 - Max Angle Fit : 52.9165 - Q value       : 3.75214 - Track points : 162
data_sim_0_0/fit_analysis__sim_run_sim_0_0_16700_16800.root - Event : 71 - PRA Multiplicity : 2 - Max angle PRA : 123.138 - Max Angle Fit : 56.7717 - Q value       : 3.37917 - Track points : 185
data_sim_0_0/fit_analysis__sim_run_sim_0_0_16700_16800.root - Event : 73 - PRA Multiplicity : 5 - Max angle PRA : 117.336 - Max Angle Fit : 62.0615 - Q value       : 3.09828 - Track points : 27
data_sim_0_0/fit_analysis__sim_run_sim_0_0_16700_16800.root - Event : 75 - PRA Multiplicity : 2 - Max angle PRA : 129.733 - Max Angle Fit : 50.2316 - Q value       : 3.57818 - Track points : 159
data_sim_0_0/fit_analysis__sim_run_sim_0_0_16700_16800.root - Event : 77 - PRA Multiplicity : 2 - Max angle PRA : 129.455 - Max Angle Fit : 50.5399 - Q value       : 3.87781 - Track points : 144
data_sim_0_0/fit_analysis__sim_run_sim_0_0_16700_16800.root - Event : 79 - PRA Multiplicity : 2 - Max angle PRA : 119.3 - Max Angle Fit : 60.7247 - Q value       : 3.49699 - Track points : 163
data_sim_0_0/fit_analysis__sim_run_sim_0_0_16700_16800.root - Event : 81 - PRA Multiplicity : 2 - Max angle PRA : 123.991 - Max Angle Fit : 55.9969 - Q value       : 3.65401 - Track points : 175
data_sim_0_0/fit_analysis__sim_run_sim_0_0_16700_16800.root - Event : 83 - PRA Multiplicity : 2 - Max angle PRA : 133.79 - Max Angle Fit : 46.1312 - Q value       : 3.83711 - Track points : 162
data_sim_0_0/fit_analysis__sim_run_sim_0_0_16700_16800.root - Event : 85 - PRA Multiplicity : 3 - Max angle PRA : 124.596 - Max Angle Fit : 55.4388 - Q value       : 3.37881 - Track points : 161
data_sim_0_0/fit_analysis__sim_run_sim_0_0_16700_16800.root - Event : 87 - PRA Multiplicity : 2 - Max angle PRA : 128.657 - Max Angle Fit : 51.3705 - Q value       : 3.68148 - Track points : 153
data_sim_0_0/fit_analysis__sim_run_sim_0_0_16700_16800.root - Event : 89 - PRA Multiplicity : 2 - Max angle PRA : 124.966 - Max Angle Fit : 54.8823 - Q value       : 3.35524 - Track points : 162
data_sim_0_0/fit_analysis__sim_run_sim_0_0_16700_16800.root - Event : 93 - PRA Multiplicity : 2 - Max angle PRA : 120.94 - Max Angle Fit : 59.0795 - Q value       : 3.55741 - Track points : 163
data_sim_0_0/fit_analysis__sim_run_sim_0_0_16700_16800.root - Event : 95 - PRA Multiplicity : 2 - Max angle PRA : 118.933 - Max Angle Fit : 60.9401 - Q value       : 3.49222 - Track points : 186
data_sim_0_0/fit_analysis__sim_run_sim_0_0_16700_16800.root - Event : 97 - PRA Multiplicity : 2 - Max angle PRA : 127.938 - Max Angle Fit : 52.0397 - Q value       : 3.84058 - Track points : 160
data_sim_0_0/fit_analysis__sim_run_sim_0_0_16700_16800.root - Event : 99 - PRA Multiplicity : 2 - Max angle PRA : 123.088 - Max Angle Fit : 56.9302 - Q value       : 3.63737 - Track points : 149
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 1 - PRA Multiplicity : 2 - Max angle PRA : 122.2 - Max Angle Fit : 57.6432 - Q value       : 3.55665 - Track points : 164
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 3 - PRA Multiplicity : 2 - Max angle PRA : 128.984 - Max Angle Fit : 51.0334 - Q value       : 3.29809 - Track points : 177
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 5 - PRA Multiplicity : 2 - Max angle PRA : 133.371 - Max Angle Fit : 46.5731 - Q value       : 3.45849 - Track points : 137
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 7 - PRA Multiplicity : 2 - Max angle PRA : 117.893 - Max Angle Fit : 62.1381 - Q value       : 3.41855 - Track points : 174
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 9 - PRA Multiplicity : 2 - Max angle PRA : 117.383 - Max Angle Fit : 62.5029 - Q value       : 3.49984 - Track points : 234
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 11 - PRA Multiplicity : 2 - Max angle PRA : 132.039 - Max Angle Fit : 47.9983 - Q value       : 3.50959 - Track points : 155
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 13 - PRA Multiplicity : 2 - Max angle PRA : 132.604 - Max Angle Fit : 47.3407 - Q value       : 3.73902 - Track points : 163
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 15 - PRA Multiplicity : 2 - Max angle PRA : 118.194 - Max Angle Fit : 61.8138 - Q value       : 3.41001 - Track points : 168
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 17 - PRA Multiplicity : 2 - Max angle PRA : 121.764 - Max Angle Fit : 58.15 - Q value       : 3.82409 - Track points : 140
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 19 - PRA Multiplicity : 2 - Max angle PRA : 131.304 - Max Angle Fit : 48.6325 - Q value       : 4.0102 - Track points : 144
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 21 - PRA Multiplicity : 2 - Max angle PRA : 124.07 - Max Angle Fit : 55.864 - Q value       : 3.47774 - Track points : 146
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 23 - PRA Multiplicity : 2 - Max angle PRA : 132.598 - Max Angle Fit : 47.4431 - Q value       : 4.08264 - Track points : 129
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 25 - PRA Multiplicity : 2 - Max angle PRA : 132.246 - Max Angle Fit : 47.7189 - Q value       : 3.47785 - Track points : 170
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 27 - PRA Multiplicity : 2 - Max angle PRA : 120.986 - Max Angle Fit : 59.0081 - Q value       : 3.34352 - Track points : 179
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 29 - PRA Multiplicity : 4 - Max angle PRA : 117.099 - Max Angle Fit : 63.0506 - Q value       : 3.27728 - Track points : 130
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 31 - PRA Multiplicity : 2 - Max angle PRA : 127.774 - Max Angle Fit : 52.2159 - Q value       : 4.06368 - Track points : 141
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 33 - PRA Multiplicity : 2 - Max angle PRA : 125.694 - Max Angle Fit : 54.418 - Q value       : 3.96638 - Track points : 144
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 35 - PRA Multiplicity : 2 - Max angle PRA : 127.466 - Max Angle Fit : 52.4691 - Q value       : 3.44324 - Track points : 161
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 39 - PRA Multiplicity : 2 - Max angle PRA : 126.565 - Max Angle Fit : 53.382 - Q value       : 3.47225 - Track points : 165
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 41 - PRA Multiplicity : 3 - Max angle PRA : 116.045 - Max Angle Fit : 61.6699 - Q value       : -147.16 - Track points : 21
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 43 - PRA Multiplicity : 2 - Max angle PRA : 120.976 - Max Angle Fit : 59.2369 - Q value       : 3.55353 - Track points : 58
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 45 - PRA Multiplicity : 3 - Max angle PRA : 116.714 - Max Angle Fit : 63.1948 - Q value       : 3.3513 - Track points : 201
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 47 - PRA Multiplicity : 2 - Max angle PRA : 127.867 - Max Angle Fit : 52.126 - Q value       : 3.67349 - Track points : 155
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 49 - PRA Multiplicity : 2 - Max angle PRA : 126.882 - Max Angle Fit : 53.1268 - Q value       : 3.66336 - Track points : 174
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 51 - PRA Multiplicity : 3 - Max angle PRA : 118.675 - Max Angle Fit : 61.2873 - Q value       : 3.37141 - Track points : 186
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 53 - PRA Multiplicity : 2 - Max angle PRA : 121.759 - Max Angle Fit : 58.2366 - Q value       : 3.35424 - Track points : 172
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 57 - PRA Multiplicity : 2 - Max angle PRA : 127.296 - Max Angle Fit : 52.7141 - Q value       : 3.52466 - Track points : 166
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 61 - PRA Multiplicity : 2 - Max angle PRA : 121.809 - Max Angle Fit : 58.1635 - Q value       : 3.75108 - Track points : 143
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 63 - PRA Multiplicity : 2 - Max angle PRA : 129.785 - Max Angle Fit : 50.2145 - Q value       : 3.66757 - Track points : 158
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 65 - PRA Multiplicity : 3 - Max angle PRA : 117.033 - Max Angle Fit : 63.0964 - Q value       : 3.37633 - Track points : 218
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 67 - PRA Multiplicity : 2 - Max angle PRA : 130.236 - Max Angle Fit : 49.8095 - Q value       : 3.63659 - Track points : 161
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 69 - PRA Multiplicity : 2 - Max angle PRA : 120.959 - Max Angle Fit : 59.0969 - Q value       : 3.68976 - Track points : 162
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 71 - PRA Multiplicity : 2 - Max angle PRA : 131.635 - Max Angle Fit : 48.4198 - Q value       : 3.73383 - Track points : 157
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 75 - PRA Multiplicity : 2 - Max angle PRA : 122.173 - Max Angle Fit : 57.8066 - Q value       : 3.4752 - Track points : 169
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 77 - PRA Multiplicity : 2 - Max angle PRA : 117.74 - Max Angle Fit : 62.3862 - Q value       : 3.53485 - Track points : 230
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 79 - PRA Multiplicity : 2 - Max angle PRA : 130.915 - Max Angle Fit : 49.1095 - Q value       : 3.90028 - Track points : 144
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 81 - PRA Multiplicity : 2 - Max angle PRA : 126.257 - Max Angle Fit : 53.7338 - Q value       : 3.3727 - Track points : 167
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 83 - PRA Multiplicity : 3 - Max angle PRA : 118.35 - Max Angle Fit : 61.931 - Q value       : 3.65486 - Track points : 231
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 85 - PRA Multiplicity : 2 - Max angle PRA : 125.493 - Max Angle Fit : 54.5501 - Q value       : 3.83372 - Track points : 153
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 87 - PRA Multiplicity : 2 - Max angle PRA : 122.921 - Max Angle Fit : 57.0683 - Q value       : 3.75203 - Track points : 148
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 91 - PRA Multiplicity : 2 - Max angle PRA : 118.128 - Max Angle Fit : 61.7704 - Q value       : 3.43793 - Track points : 167
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 93 - PRA Multiplicity : 2 - Max angle PRA : 133.815 - Max Angle Fit : 46.113 - Q value       : 3.27046 - Track points : 170
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 95 - PRA Multiplicity : 2 - Max angle PRA : 128.662 - Max Angle Fit : 51.3999 - Q value       : 3.89877 - Track points : 148
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 97 - PRA Multiplicity : 2 - Max angle PRA : 119.11 - Max Angle Fit : 60.8706 - Q value       : 3.64628 - Track points : 174
data_sim_0_0/fit_analysis__sim_run_sim_0_0_500_600.root - Event : 99 - PRA Multiplicity : 2 - Max angle PRA : 131.143 - Max Angle Fit : 48.7541 - Q value       : 3.25125 - Track points : 168
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 1 - PRA Multiplicity : 2 - Max angle PRA : 120.419 - Max Angle Fit : 59.4242 - Q value       : 3.53607 - Track points : 179
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 3 - PRA Multiplicity : 2 - Max angle PRA : 129.487 - Max Angle Fit : 50.5101 - Q value       : 3.3386 - Track points : 144
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 5 - PRA Multiplicity : 2 - Max angle PRA : 118.159 - Max Angle Fit : 62.0992 - Q value       : 3.41124 - Track points : 178
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 7 - PRA Multiplicity : 2 - Max angle PRA : 119.386 - Max Angle Fit : 60.5933 - Q value       : 3.4531 - Track points : 202
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 9 - PRA Multiplicity : 2 - Max angle PRA : 117.198 - Max Angle Fit : 62.7419 - Q value       : 3.35886 - Track points : 212
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 11 - PRA Multiplicity : 2 - Max angle PRA : 121.448 - Max Angle Fit : 58.5803 - Q value       : 3.5152 - Track points : 169
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 13 - PRA Multiplicity : 2 - Max angle PRA : 117.273 - Max Angle Fit : 62.6511 - Q value       : 3.37611 - Track points : 231
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 15 - PRA Multiplicity : 2 - Max angle PRA : 125.073 - Max Angle Fit : 54.8821 - Q value       : 4.00391 - Track points : 148
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 17 - PRA Multiplicity : 2 - Max angle PRA : 127.549 - Max Angle Fit : 52.4632 - Q value       : 4.10637 - Track points : 152
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 19 - PRA Multiplicity : 2 - Max angle PRA : 123.496 - Max Angle Fit : 56.4375 - Q value       : 3.56909 - Track points : 181
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 21 - PRA Multiplicity : 2 - Max angle PRA : 117.865 - Max Angle Fit : 62.2178 - Q value       : 3.46944 - Track points : 201
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 25 - PRA Multiplicity : 2 - Max angle PRA : 120.662 - Max Angle Fit : 61.3031 - Q value       : 2.40919 - Track points : 55
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 27 - PRA Multiplicity : 2 - Max angle PRA : 132.447 - Max Angle Fit : 47.5954 - Q value       : 3.61465 - Track points : 153
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 29 - PRA Multiplicity : 2 - Max angle PRA : 118.081 - Max Angle Fit : 62.0838 - Q value       : 3.50741 - Track points : 206
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 31 - PRA Multiplicity : 2 - Max angle PRA : 120.607 - Max Angle Fit : 59.396 - Q value       : 3.50943 - Track points : 176
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 33 - PRA Multiplicity : 2 - Max angle PRA : 125.564 - Max Angle Fit : 54.3362 - Q value       : 3.65993 - Track points : 163
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 35 - PRA Multiplicity : 2 - Max angle PRA : 116.937 - Max Angle Fit : 63.016 - Q value       : 3.3898 - Track points : 359
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 37 - PRA Multiplicity : 2 - Max angle PRA : 130.399 - Max Angle Fit : 49.5891 - Q value       : 3.54247 - Track points : 149
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 43 - PRA Multiplicity : 2 - Max angle PRA : 126.762 - Max Angle Fit : 53.1594 - Q value       : 3.67976 - Track points : 153
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 45 - PRA Multiplicity : 2 - Max angle PRA : 132.612 - Max Angle Fit : 47.4248 - Q value       : 4.11081 - Track points : 135
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 49 - PRA Multiplicity : 2 - Max angle PRA : 129.546 - Max Angle Fit : 50.2827 - Q value       : 3.59808 - Track points : 149
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 51 - PRA Multiplicity : 2 - Max angle PRA : 117.291 - Max Angle Fit : 62.7462 - Q value       : 3.44525 - Track points : 214
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 53 - PRA Multiplicity : 2 - Max angle PRA : 127.661 - Max Angle Fit : 52.2908 - Q value       : 3.75017 - Track points : 158
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 55 - PRA Multiplicity : 2 - Max angle PRA : 131.768 - Max Angle Fit : 48.1755 - Q value       : 4.26548 - Track points : 132
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 57 - PRA Multiplicity : 4 - Max angle PRA : 119.132 - Max Angle Fit : 60.8549 - Q value       : 3.92011 - Track points : 178
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 59 - PRA Multiplicity : 2 - Max angle PRA : 130.189 - Max Angle Fit : 49.851 - Q value       : 3.33983 - Track points : 162
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 61 - PRA Multiplicity : 2 - Max angle PRA : 128.21 - Max Angle Fit : 51.8214 - Q value       : 3.19695 - Track points : 175
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 63 - PRA Multiplicity : 2 - Max angle PRA : 130.199 - Max Angle Fit : 49.7694 - Q value       : 3.45272 - Track points : 149
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 65 - PRA Multiplicity : 2 - Max angle PRA : 123.267 - Max Angle Fit : 56.675 - Q value       : 3.55829 - Track points : 166
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 67 - PRA Multiplicity : 2 - Max angle PRA : 133.718 - Max Angle Fit : 46.3857 - Q value       : 4.27926 - Track points : 143
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 69 - PRA Multiplicity : 2 - Max angle PRA : 130.19 - Max Angle Fit : 49.6784 - Q value       : 3.38691 - Track points : 154
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 71 - PRA Multiplicity : 2 - Max angle PRA : 131.404 - Max Angle Fit : 48.5541 - Q value       : 3.3372 - Track points : 166
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 73 - PRA Multiplicity : 2 - Max angle PRA : 129.822 - Max Angle Fit : 50.1875 - Q value       : 3.4556 - Track points : 160
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 75 - PRA Multiplicity : 2 - Max angle PRA : 133.076 - Max Angle Fit : 46.8553 - Q value       : 3.56743 - Track points : 157
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 77 - PRA Multiplicity : 2 - Max angle PRA : 128.158 - Max Angle Fit : 51.8133 - Q value       : 3.34115 - Track points : 179
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 79 - PRA Multiplicity : 4 - Max angle PRA : 119.199 - Max Angle Fit : 60.6755 - Q value       : 3.40349 - Track points : 136
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 81 - PRA Multiplicity : 2 - Max angle PRA : 119.063 - Max Angle Fit : 60.9299 - Q value       : 3.6769 - Track points : 169
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 83 - PRA Multiplicity : 2 - Max angle PRA : 127.227 - Max Angle Fit : 52.809 - Q value       : 3.39718 - Track points : 171
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 85 - PRA Multiplicity : 2 - Max angle PRA : 117.781 - Max Angle Fit : 62.0889 - Q value       : 3.56874 - Track points : 376
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 87 - PRA Multiplicity : 2 - Max angle PRA : 121.767 - Max Angle Fit : 58.1031 - Q value       : 3.59472 - Track points : 175
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 89 - PRA Multiplicity : 2 - Max angle PRA : 129.973 - Max Angle Fit : 49.937 - Q value       : 3.49144 - Track points : 166
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 91 - PRA Multiplicity : 2 - Max angle PRA : 134.161 - Max Angle Fit : 45.8394 - Q value       : 4.75709 - Track points : 135
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 93 - PRA Multiplicity : 2 - Max angle PRA : 124.178 - Max Angle Fit : 55.7865 - Q value       : 3.48843 - Track points : 164
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 95 - PRA Multiplicity : 2 - Max angle PRA : 126.279 - Max Angle Fit : 53.7023 - Q value       : 3.2747 - Track points : 165
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 97 - PRA Multiplicity : 2 - Max angle PRA : 120.184 - Max Angle Fit : 59.8383 - Q value       : 3.83043 - Track points : 149
data_sim_0_0/fit_analysis__sim_run_sim_0_0_1000_1100.root - Event : 99 - PRA Multiplicity : 2 - Max angle PRA : 134.004 - Max Angle Fit : 46.1217 - Q value       : 3.91543 - Track points : 165
data_sim_0_0/fit_analysis__sim_run_sim_0_0_15600_15700.root - Event : 1 - PRA Multiplicity : 2 - Max angle PRA : 126.859 - Max Angle Fit : 53.1303 - Q value       : 3.59131 - Track points : 153
data_sim_0_0/fit_analysis__sim_run_sim_0_0_15600_15700.root - Event : 3 - PRA Multiplicity : 2 - Max angle PRA : 129.114 - Max Angle Fit : 50.8307 - Q value       : 3.74028 - Track points : 151
data_sim_0_0/fit_analysis__sim_run_sim_0_0_15600_15700.root - Event : 5 - PRA Multiplicity : 2 - Max angle PRA : 125.904 - Max Angle Fit : 54.0339 - Q value       : 3.38232 - Track points : 176
data_sim_0_0/fit_analysis__sim_run_sim_0_0_15600_15700.root - Event : 7 - PRA Multiplicity : 2 - Max angle PRA : 132.647 - Max Angle Fit : 47.2828 - Q value       : 3.47074 - Track points : 170
data_sim_0_0/fit_analysis__sim_run_sim_0_0_15600_15700.root - Event : 9 - PRA Multiplicity : 3 - Max angle PRA : 120.873 - Max Angle Fit : 59.0437 - Q value       : 3.44457 - Track points : 35
data_sim_0_0/fit_analysis__sim_run_sim_0_0_15600_15700.root - Event : 11 - PRA Multiplicity : 2 - Max angle PRA : 130.231 - Max Angle Fit : 49.7665 - Q value       : 3.85377 - Track points : 146
data_sim_0_0/fit_analysis__sim_run_sim_0_0_15600_15700.root - Event : 13 - PRA Multiplicity : 2 - Max angle PRA : 131.615 - Max Angle Fit : 48.2393 - Q value       : 3.72049 - Track points : 173
data_sim_0_0/fit_analysis__sim_run_sim_0_0_15600_15700.root - Event : 15 - PRA Multiplicity : 2 - Max angle PRA : 122.58 - Max Angle Fit : 57.3985 - Q value       : 3.79242 - Track points : 156
data_sim_0_0/fit_analysis__sim_run_sim_0_0_15600_15700.root - Event : 17 - PRA Multiplicity : 2 - Max angle PRA : 118.094 - Max Angle Fit : 61.9396 - Q value       : 3.33655 - Track points : 195
data_sim_0_0/fit_analysis__sim_run_sim_0_0_15600_15700.root - Event : 19 - PRA Multiplicity : 2 - Max angle PRA : 133.235 - Max Angle Fit : 46.7859 - Q value       : 3.63486 - Track points : 153
data_sim_0_0/fit_analysis__sim_run_sim_0_0_15600_15700.root - Event : 21 - PRA Multiplicity : 2 - Max angle PRA : 133.679 - Max Angle Fit : 46.312 - Q value       : 3.69215 - Track points : 154
data_sim_0_0/fit_analysis__sim_run_sim_0_0_15600_15700.root - Event : 23 - PRA Multiplicity : 2 - Max angle PRA : 118.065 - Max Angle Fit : 62.1844 - Q value       : 3.55314 - Track points : 396
data_sim_0_0/fit_analysis__sim_run_sim_0_0_15600_15700.root - Event : 25 - PRA Multiplicity : 3 - Max angle PRA : 120.856 - Max Angle Fit : 59.0609 - Q value       : 3.17565 - Track points : 176
data_sim_0_0/fit_analysis__sim_run_sim_0_0_15600_15700.root - Event : 27 - PRA Multiplicity : 2 - Max angle PRA : 128.776 - Max Angle Fit : 51.2823 - Q value       : 3.45895 - Track points : 169
data_sim_0_0/fit_analysis__sim_run_sim_0_0_15600_15700.root - Event : 29 - PRA Multiplicity : 3 - Max angle PRA : 116.943 - Max Angle Fit : 62.1795 - Q value       : 3.59809 - Track points : 18
data_sim_0_0/fit_analysis__sim_run_sim_0_0_15600_15700.root - Event : 31 - PRA Multiplicity : 2 - Max angle PRA : 129.713 - Max Angle Fit : 50.2943 - Q value       : 3.55573 - Track points : 166
data_sim_0_0/fit_analysis__sim_run_sim_0_0_15600_15700.root - Event : 33 - PRA Multiplicity : 2 - Max angle PRA : 123.618 - Max Angle Fit : 56.2911 - Q value       : 3.80086 - Track points : 157
data_sim_0_0/fit_analysis__sim_run_sim_0_0_15600_15700.root - Event : 35 - PRA Multiplicity : 4 - Max angle PRA : 118.244 - Max Angle Fit : 61.7658 - Q value       : 3.58964 - Track points : 190
